iter	Passed	Remaining
3219	180467	99761
3220	180511	99698
3221	180587	99653
3222	180652	99602
3223	180713	99549
3224	180768	99493
3225	180849	99450
3226	180900	99391
3227	180957	99336
3228	181041	99295
3229	181096	99238
3230	181141	99176
3231	181193	99118
3232	181246	99060
3233	181298	99002
3234	181359	98948
3235	181407	98888
3236	181456	98828
3237	181501	98766
3238	181544	98703
3239	181590	98641
3240	181633	98578
3241	181689	98522
3242	181742	98464
3243	181793	98405
3244	181835	98342
3245	181890	98285
3246	181951	98232
3247	182002	98173
3248	182055	98115
3249	182100	98054
3250	182155	97997
3251	182214	97942
3252	182269	97886
3253	182320	97827
3254	182375	97771
3255	182433	97715
3256	182488	97659
3257	182544	97603
3258	182602	97548
3259	182655	97490
3260	182705	97431
3261	182752	97370
3262	182807	97314
3263	182865	97259
3264	182925	97205
3265	182983	97150
3266	183043	97096
3267	183115	97049
3268	183161	96987
3269	183204	96924
3270	183244	96860
3271	183288	96797
3272	183343	96741
3273	183402	96686
3274	183458	96630
3275	183508	96571
3276	183570	96518
3277	183618	96458
3278	183668	96399
3279	183722	96342
3280	183776	96285
3281	183826	96226
3282	183875	96166
3283	183937	96113
3284	183996	96058
3285	184069	96012
3286	184144	95965
3287	184194	95906
3288	184252	95851
3289	184308	95795
3290	184374	95744
3291	184441	95694
3292	184492	95636
3293	184545	95578
3294	184599	95521
3295	184663	95469
3296	184721	95414
3297	184803	95371
3298	184856	95314
3299	184913	95258
3300	184972	95203
3301	185077	95173
3302	185133	95116
3303	185178	95055
3304	185234	94999
3305	185288	94942
3306	185346	94887
3307	185424	94842
3308	185472	94782
3309	185526	94725
3310	185599	94677
3311	185654	94620
3312	185710	94565
3313	185762	94506
3314	185822	94452
3315	185880	94397
3316	185933	94340
3317	185996	94287
3318	186072	94241
3319	186130	94186
3320	186187	94130
3321	186243	94075
3322	186303	94020
3323	186358	93964
3324	186414	93908
3325	186471	93852
3326	186524	93794
3327	186574	93735
3328	186631	93679
3329	186680	93620
3330	186746	93569
3331	186795	93509
3332	186859	93457
3333	186924	93405
3334	186981	93350
3335	187041	93296
3336	187092	93237
3337	187144	93179
3338	187193	93120
3339	187249	93063
3340	187321	93015
3341	187377	92959
3342	187429	92901
3343	187487	92846
3344	187556	92796
3345	187612	92740
3346	187660	92680
3347	187716	92624
3348	187771	92568
3349	187835	92516
3350	187893	92460
3351	187956	92408
3352	188020	92356
3353	188104	92313
3354	188171	92262
3355	188217	92201
3356	188260	92139
3357	188306	92078
3358	188353	92018
3359	188409	91961
3360	188461	91903
3361	188519	91848
3362	188576	91793
3363	188625	91733
3364	188685	91679
3365	188735	91620
3366	188787	91562
3367	188842	91505
3368	188897	91448
3369	188976	91403
3370	189026	91345
3371	189079	91287
3372	189137	91232
3373	189223	91190
3374	189302	91145
3375	189349	91085
3376	189389	91021
3377	189434	90960
3378	189497	90907
3379	189561	90854
3380	189614	90797
3381	189693	90752
3382	189748	90695
3383	189797	90635
3384	189850	90578
3385	189905	90521
3386	189959	90465
3387	190012	90407
3388	190083	90358
3389	190141	90303
3390	190197	90247
3391	190249	90189
3392	190306	90133
3393	190354	90073
3394	190398	90011
3395	190447	89952
3396	190498	89893
3397	190574	89846
3398	190627	89789
3399	190696	89739
3400	190750	89682
3401	190804	89625
3402	190862	89570
3403	190917	89513
3404	190971	89456
3405	191029	89401
3406	191089	89347
3407	191151	89293
3408	191204	89236
3409	191276	89187
3410	191341	89135
3411	191400	89081
3412	191448	89020
3413	191496	88960
3414	191553	88905
3415	191611	88850
3416	191658	88789
3417	191717	88735
3418	191774	88679
3419	191836	88626
3420	191887	88567
3421	191939	88509
3422	191999	88455
3423	192059	88401
3424	192106	88341
3425	192168	88287
3426	192221	88230
3427	192268	88169
3428	192321	88112
3429	192360	88048
3430	192408	87988
3431	192463	87932
3432	192511	87872
3433	192559	87812
3434	192600	87749
3435	192657	87693
3436	192714	87638
3437	192774	87584
3438	192840	87532
3439	192886	87471
3440	192935	87412
3441	193015	87367
3442	193079	87314
3443	193144	87262
3444	193193	87203
3445	193254	87149
3446	193315	87095
3447	193376	87041
3448	193431	86985
3449	193518	86942
3450	193572	86886
3451	193616	86824
3452	193668	86766
3453	193706	86702
3454	193782	86655
3455	193839	86599
3456	193892	86542
3457	193952	86487
3458	194010	86432
3459	194065	86375
3460	194126	86321
3461	194185	86267
3462	194237	86209
3463	194289	86151
3464	194343	86094
3465	194400	86038
3466	194451	85980
3467	194517	85928
3468	194583	85877
3469	194639	85820
3470	194690	85762
3471	194741	85704
3472	194799	85648
3473	194862	85596
3474	194919	85540
3475	194979	85485
3476	195042	85432
3477	195087	85371
3478	195132	85311
3479	195200	85259
3480	195258	85204
3481	195322	85152
3482	195377	85095
3483	195440	85042
3484	195496	84986
3485	195556	84931
3486	195610	84874
3487	195690	84829
3488	195744	84772
3489	195796	84714
3490	195858	84660
3491	195911	84603
3492	195969	84548
3493	196028	84493
3494	196088	84438
3495	196140	84380
3496	196200	84326
3497	196255	84269
3498	196319	84217
3499	196376	84161
3500	196435	84106
3501	196495	84052
3502	196537	83989
3503	196580	83928
3504	196643	83875
3505	196696	83817
3506	196737	83755
3507	196790	83697
3508	196846	83641
3509	196904	83586
3510	196960	83530
3511	197013	83472
3512	197069	83416
3513	197129	83361
3514	197197	83311
3515	197248	83252
3516	197304	83196
3517	197361	83141
3518	197418	83085
3519	197484	83033
3520	197554	82983
3521	197612	82927
3522	197673	82873
3523	197728	82816
3524	197783	82760
3525	197848	82708
3526	197905	82652
3527	197961	82596
3528	198017	82539
3529	198091	82491
3530	198152	82437
3531	198213	82383
3532	198276	82329
3533	198318	82267
3534	198364	82207
3535	198408	82146
3536	198463	82089
3537	198514	82031
3538	198564	81973
3539	198620	81916
3540	198678	81861
3541	198730	81803
3542	198784	81746
3543	198847	81693
3544	198901	81636
3545	198965	81583
3546	199037	81533
3547	199094	81478
3548	199163	81427
3549	199223	81372
3550	199281	81317
3551	199336	81261
3552	199396	81206
3553	199451	81149
3554	199506	81093
3555	199556	81034
3556	199606	80976
3557	199663	80920
3558	199719	80864
3559	199776	80808
3560	199827	80750
3561	199872	80689
3562	199931	80634
3563	199987	80578
3564	200037	80519
3565	200085	80460
3566	200149	80407
3567	200204	80351
3568	200259	80294
3569	200314	80238
3570	200400	80193
3571	200453	80136
3572	200516	80083
3573	200569	80025
3574	200624	79969
3575	200701	79921
3576	200759	79865
3577	200814	79809
3578	200863	79750
3579	200922	79695
3580	200980	79640
3581	201034	79583
3582	201096	79529
3583	201149	79471
3584	201203	79414
3585	201254	79356
3586	201316	79303
3587	201384	79251
3588	201460	79203
3589	201519	79148
3590	201577	79092
3591	201622	79032
3592	201667	78972
3593	201732	78919
3594	201793	78864
3595	201852	78810
3596	201901	78751
3597	201957	78695
3598	202012	78638
3599	202062	78579
3600	202118	78523
3601	202174	78467
3602	202227	78410
3603	202282	78353
3604	202323	78291
3605	202385	78237
3606	202446	78183
3607	202500	78126
3608	202551	78068
3609	202593	78007
3610	202641	77947
3611	202696	77891
3612	202748	77833
3613	202824	77784
3614	202879	77728
3615	202935	77672
3616	202988	77614
3617	203041	77557
3618	203091	77499
3619	203150	77444
3620	203199	77385
3621	203255	77329
3622	203314	77274
3623	203369	77217
3624	203428	77162
3625	203478	77104
3626	203531	77046
3627	203586	76990
3628	203639	76932
3629	203694	76876
3630	203745	76818
3631	203793	76759
3632	203844	76701
3633	203900	76645
3634	203956	76588
3635	204011	76532
3636	204067	76476
3637	204124	76420
3638	204184	76365
3639	204237	76308
3640	204294	76252
3641	204349	76196
3642	204407	76140
3643	204473	76088
3644	204525	76030
3645	204585	75976
3646	204639	75919
3647	204685	75859
3648	204738	75802
3649	204799	75747
3650	204868	75696
3651	204937	75645
3652	204988	75586
3653	205037	75528
3654	205099	75474
3655	205156	75418
3656	205217	75364
3657	205268	75306
3658	205322	75249
3659	205376	75192
3660	205429	75135
3661	205495	75082
3662	205553	75027
3663	205607	74970
3664	205665	74915
3665	205724	74860
3666	205796	74809
3667	205847	74751
3668	205900	74694
3669	205958	74638
3670	206016	74583
3671	206074	74528
3672	206130	74471
3673	206211	74424
3674	206260	74365
3675	206317	74310
3676	206374	74254
3677	206427	74197
3678	206489	74143
3679	206545	74086
3680	206607	74032
3681	206668	73978
3682	206718	73920
3683	206769	73862
3684	206814	73802
3685	206860	73742
3686	206916	73686
3687	206965	73627
3688	207029	73574
3689	207100	73523
3690	207151	73465
3691	207204	73408
3692	207255	73350
3693	207312	73294
3694	207376	73241
3695	207435	73186
3696	207485	73127
3697	207539	73070
3698	207605	73018
3699	207663	72962
3700	207729	72910
3701	207782	72852
3702	207834	72795
3703	207889	72738
3704	207942	72681
3705	208005	72627
3706	208061	72571
3707	208118	72515
3708	208181	72462
3709	208238	72406
3710	208289	72348
3711	208346	72292
3712	208406	72237
3713	208463	72182
3714	208529	72129
3715	208593	72075
3716	208657	72022
3717	208719	71968
3718	208773	71911
3719	208815	71850
3720	208864	71791
3721	208920	71735
3722	208973	71678
3723	209016	71617
3724	209073	71562
3725	209125	71504
3726	209179	71447
3727	209229	71389
3728	209288	71334
3729	209353	71281
3730	209412	71225
3731	209467	71169
3732	209527	71114
3733	209586	71059
3734	209641	71002
3735	209698	70947
3736	209758	70892
3737	209833	70842
3738	209885	70785
3739	209938	70727
3740	209988	70669
3741	210044	70613
3742	210096	70556
3743	210152	70499
3744	210215	70445
3745	210271	70389
3746	210321	70331
3747	210400	70283
3748	210451	70225
3749	210514	70171
3750	210567	70114
3751	210622	70057
3752	210677	70001
3753	210724	69942
3754	210775	69884
3755	210837	69829
3756	210886	69771
3757	210939	69714
3758	210995	69658
3759	211053	69602
3760	211109	69546
3761	211155	69487
3762	211227	69436
3763	211282	69379
3764	211339	69323
3765	211391	69266
3766	211446	69209
3767	211499	69152
3768	211565	69099
3769	211619	69043
3770	211674	68986
3771	211731	68930
3772	211779	68871
3773	211830	68814
3774	211892	68759
3775	211958	68706
3776	212018	68651
3777	212063	68592
3778	212118	68535
3779	212163	68475
3780	212209	68416
3781	212262	68359
3782	212315	68302
3783	212382	68249
3784	212437	68193
3785	212493	68137
3786	212550	68081
3787	212611	68026
3788	212672	67972
3789	212724	67914
3790	212778	67857
3791	212847	67805
3792	212916	67753
3793	212972	67697
3794	213037	67644
3795	213093	67588
3796	213171	67538
3797	213246	67488
3798	213300	67431
3799	213355	67375
3800	213406	67317
3801	213467	67263
3802	213519	67205
3803	213574	67149
3804	213637	67094
3805	213695	67039
3806	213756	66984
3807	213808	66927
3808	213859	66869
3809	213916	66813
3810	213967	66756
3811	214020	66698
3812	214079	66643
3813	214139	66588
3814	214193	66531
3815	214247	66475
3816	214301	66418
3817	214350	66359
3818	214403	66302
3819	214461	66247
3820	214524	66193
3821	214580	66137
3822	214631	66079
3823	214694	66025
3824	214753	65970
3825	214807	65913
3826	214849	65852
3827	214898	65794
3828	214952	65737
3829	215008	65681
3830	215064	65625
3831	215153	65579
3832	215221	65526
3833	215276	65470
3834	215320	65410
3835	215367	65351
3836	215416	65293
3837	215461	65233
3838	215512	65175
3839	215558	65116
3840	215615	65060
3841	215669	65003
3842	215728	64948
3843	215802	64897
3844	215865	64843
3845	215923	64788
3846	215982	64732
3847	216040	64677
3848	216134	64632
3849	216187	64575
3850	216247	64520
3851	216308	64465
3852	216372	64411
3853	216434	64357
3854	216495	64302
3855	216589	64258
3856	216662	64206
3857	216712	64148
3858	216769	64092
3859	216824	64036
3860	216895	63984
3861	216954	63929
3862	217017	63875
3863	217097	63825
3864	217151	63768
3865	217209	63713
3866	217263	63656
3867	217321	63600
3868	217379	63545
3869	217433	63488
3870	217499	63434
3871	217553	63378
3872	217611	63322
3873	217669	63266
3874	217736	63213
3875	217795	63158
3876	217849	63101
3877	217907	63045
3878	217960	62988
3879	218024	62934
3880	218089	62881
3881	218146	62825
3882	218208	62770
3883	218263	62714
3884	218317	62657
3885	218385	62604
3886	218443	62548
3887	218515	62497
3888	218590	62446
3889	218647	62390
3890	218696	62332
3891	218742	62273
3892	218786	62213
3893	218834	62154
3894	218905	62102
3895	218962	62046
3896	219022	61991
3897	219074	61934
3898	219130	61878
3899	219184	61821
3900	219249	61767
3901	219316	61714
3902	219371	61657
3903	219429	61602
3904	219485	61545
3905	219541	61489
3906	219630	61442
3907	219693	61388
3908	219749	61331
3909	219816	61278
3910	219868	61221
3911	219928	61166
3912	219980	61108
3913	220035	61052
3914	220089	60995
3915	220145	60939
3916	220202	60883
3917	220256	60826
3918	220314	60770
3919	220368	60713
3920	220421	60656
3921	220476	60600
3922	220532	60543
3923	220583	60486
3924	220644	60431
3925	220702	60375
3926	220767	60321
3927	220826	60266
3928	220881	60209
3929	220938	60153
3930	220996	60098
3931	221066	60045
3932	221123	59989
3933	221175	59932
3934	221237	59877
3935	221293	59821
3936	221343	59763
3937	221400	59707
3938	221463	59653
3939	221516	59595
3940	221572	59539
3941	221650	59489
3942	221716	59435
3943	221781	59381
3944	221851	59329
3945	221917	59275
3946	221979	59220
3947	222033	59163
3948	222082	59105
3949	222125	59046
3950	222169	58986
3951	222222	58929
3952	222281	58874
3953	222346	58820
3954	222405	58764
3955	222465	58709
3956	222524	58653
3957	222580	58597
3958	222642	58542
3959	222701	58487
3960	222760	58431
3961	222817	58375
3962	222871	58318
3963	222927	58262
3964	222985	58206
3965	223046	58151
3966	223094	58093
3967	223155	58038
3968	223212	57982
3969	223279	57928
3970	223336	57872
3971	223406	57820
3972	223460	57763
3973	223516	57707
3974	223574	57651
3975	223633	57595
3976	223701	57542
3977	223771	57489
3978	223816	57430
3979	223862	57371
3980	223907	57312
3981	223995	57264
3982	224052	57208
3983	224097	57149
3984	224165	57096
3985	224216	57038
3986	224277	56983
3987	224324	56924
3988	224371	56866
3989	224422	56808
3990	224485	56754
3991	224557	56702
3992	224612	56645
3993	224677	56591
3994	224739	56536
3995	224802	56481
3996	224868	56428
3997	224918	56370
3998	224968	56312
3999	225010	56252
4000	225053	56192
4001	225111	56137
4002	225174	56082
4003	225251	56031
4004	225311	55976
4005	225388	55925
4006	225441	55868
4007	225506	55813
4008	225560	55757
4009	225640	55706
4010	225693	55649
4011	225734	55589
4012	225797	55535
4013	225851	55478
4014	225904	55421
4015	226003	55375
4016	226060	55319
4017	226108	55260
4018	226158	55203
4019	226215	55147
4020	226283	55093
4021	226349	55039
4022	226405	54983
4023	226460	54926
4024	226537	54875
4025	226589	54818
4026	226644	54761
4027	226698	54704
4028	226758	54649
4029	226809	54591
4030	226856	54533
4031	226914	54477
4032	226972	54421
4033	227035	54366
4034	227088	54309
4035	227148	54254
4036	227212	54199
4037	227261	54142
4038	227312	54084
4039	227380	54031
4040	227433	53973
4041	227494	53918
4042	227548	53861
4043	227615	53808
4044	227670	53751
4045	227719	53693
4046	227801	53643
4047	227861	53587
4048	227914	53531
4049	227968	53474
4050	228023	53417
4051	228089	53363
4052	228136	53304
4053	228176	53245
4054	228245	53191
4055	228305	53136
4056	228386	53085
4057	228444	53029
4058	228500	52973
4059	228552	52916
4060	228614	52861
4061	228681	52807
4062	228741	52751
4063	228816	52699
4064	228874	52644
4065	228923	52586
4066	228977	52529
4067	229045	52475
4068	229099	52418
4069	229155	52362
4070	229221	52308
4071	229311	52259
4072	229372	52204
4073	229425	52147
4074	229476	52089
4075	229551	52037
4076	229606	51981
4077	229671	51926
4078	229738	51872
4079	229807	51819
4080	229848	51759
4081	229894	51700
4082	229945	51643
4083	229999	51586
4084	230058	51530
4085	230107	51472
4086	230161	51416
4087	230211	51358
4088	230255	51299
4089	230306	51241
4090	230371	51187
4091	230427	51131
4092	230489	51076
4093	230559	51022
4094	230622	50967
4095	230679	50911
4096	230739	50856
4097	230791	50798
4098	230868	50747
4099	230921	50690
4100	230981	50634
4101	231042	50579
4102	231095	50522
4103	231159	50467
4104	231232	50414
4105	231280	50356
4106	231330	50299
4107	231374	50240
4108	231428	50183
4109	231473	50124
4110	231525	50067
4111	231571	50008
4112	231627	49952
4113	231695	49898
4114	231752	49842
4115	231807	49785
4116	231858	49728
4117	231945	49678
4118	232003	49622
4119	232057	49565
4120	232120	49510
4121	232188	49456
4122	232246	49400
4123	232297	49343
4124	232346	49285
4125	232394	49227
4126	232435	49167
4127	232481	49109
4128	232518	49049
4129	232576	48993
4130	232634	48937
4131	232695	48881
4132	232755	48826
4133	232813	48770
4134	232866	48713
4135	232924	48657
4136	232976	48600
4137	233046	48546
4138	233099	48489
4139	233156	48433
4140	233216	48377
4141	233275	48322
4142	233338	48267
4143	233408	48213
4144	233449	48154
4145	233506	48098
4146	233576	48044
4147	233640	47989
4148	233706	47935
4149	233758	47878
4150	233844	47828
4151	233902	47771
4152	233949	47713
4153	234003	47656
4154	234048	47598
4155	234128	47546
4156	234197	47493
4157	234254	47436
4158	234311	47380
4159	234378	47326
4160	234442	47271
4161	234491	47213
4162	234534	47154
4163	234583	47096
4164	234637	47040
4165	234694	46984
4166	234748	46927
4167	234805	46870
4168	234860	46814
4169	234912	46757
4170	234966	46700
4171	235020	46643
4172	235071	46586
4173	235142	46532
4174	235197	46476
4175	235256	46420
4176	235311	46363
4177	235372	46308
4178	235430	46252
4179	235492	46197
4180	235542	46139
4181	235599	46083
4182	235664	46028
4183	235719	45971
4184	235769	45914
4185	235822	45857
4186	235877	45800
4187	235924	45742
4188	235978	45686
4189	236065	45635
4190	236120	45578
4191	236181	45523
4192	236231	45465
4193	236307	45413
4194	236350	45354
4195	236402	45297
4196	236456	45240
4197	236509	45183
4198	236570	45128
4199	236625	45071
4200	236682	45015
4201	236733	44957
4202	236812	44905
4203	236871	44850
4204	236933	44794
4205	236988	44738
4206	237048	44682
4207	237106	44626
4208	237164	44570
4209	237231	44516
4210	237308	44463
4211	237373	44408
4212	237415	44349
4213	237457	44290
4214	237515	44234
4215	237573	44178
4216	237625	44121
4217	237675	44063
4218	237716	44004
4219	237765	43947
4220	237823	43891
4221	237883	43835
4222	237945	43780
4223	238001	43723
4224	238063	43668
4225	238115	43611
4226	238156	43552
4227	238206	43494
4228	238262	43438
4229	238317	43381
4230	238377	43326
4231	238432	43269
4232	238499	43214
4233	238549	43157
4234	238618	43103
4235	238685	43048
4236	238744	42993
4237	238801	42936
4238	238857	42880
4239	238916	42824
4240	238982	42770
4241	239041	42714
4242	239091	42656
4243	239141	42599
4244	239207	42544
4245	239258	42487
4246	239303	42428
4247	239355	42371
4248	239451	42322
4249	239510	42266
4250	239569	42210
4251	239631	42155
4252	239689	42099
4253	239741	42042
4254	239797	41985
4255	239850	41928
4256	239925	41875
4257	239984	41819
4258	240036	41762
4259	240098	41707
4260	240160	41651
4261	240204	41593
4262	240265	41537
4263	240322	41481
4264	240379	41425
4265	240438	41369
4266	240493	41312
4267	240557	41257
4268	240617	41202
4269	240673	41145
4270	240740	41091
4271	240794	41034
4272	240849	40977
4273	240897	40919
4274	240949	40862
4275	240999	40805
4276	241056	40749
4277	241121	40694
4278	241175	40637
4279	241235	40581
4280	241296	40526
4281	241349	40469
4282	241402	40412
4283	241464	40356
4284	241520	40300
4285	241576	40243
4286	241627	40186
4287	241705	40133
4288	241760	40077
4289	241806	40019
4290	241877	39965
4291	241970	39914
4292	242017	39857
4293	242074	39800
4294	242127	39743
4295	242192	39688
4296	242258	39634
4297	242312	39577
4298	242379	39522
4299	242448	39468
4300	242541	39417
4301	242606	39362
4302	242678	39309
4303	242735	39252
4304	242781	39194
4305	242841	39138
4306	242904	39083
4307	242965	39027
4308	243041	38974
4309	243096	38918
4310	243161	38862
4311	243203	38804
4312	243266	38748
4313	243321	38692
4314	243379	38636
4315	243442	38580
4316	243496	38524
4317	243561	38468
4318	243618	38412
4319	243675	38356
4320	243738	38300
4321	243793	38244
4322	243857	38189
4323	243914	38132
4324	243970	38076
4325	244030	38020
4326	244101	37966
4327	244158	37909
4328	244217	37853
4329	244270	37797
4330	244320	37739
4331	244375	37683
4332	244429	37626
4333	244493	37571
4334	244555	37515
4335	244606	37458
4336	244666	37402
4337	244718	37345
4338	244780	37289
4339	244840	37233
4340	244895	37177
4341	244961	37122
4342	245031	37067
4343	245087	37011
4344	245139	36954
4345	245196	36897
4346	245247	36840
4347	245298	36783
4348	245361	36728
4349	245423	36672
4350	245475	36615
4351	245528	36558
4352	245587	36502
4353	245649	36446
4354	245705	36390
4355	245759	36333
4356	245817	36277
4357	245884	36222
4358	245949	36167
4359	245996	36109
4360	246062	36054
4361	246111	35997
4362	246171	35941
4363	246218	35883
4364	246279	35827
4365	246340	35771
4366	246400	35715
4367	246448	35658
4368	246504	35601
4369	246566	35546
4370	246626	35490
4371	246685	35434
4372	246744	35378
4373	246800	35321
4374	246864	35266
4375	246935	35211
4376	246991	35155
4377	247048	35099
4378	247112	35043
4379	247166	34987
4380	247232	34931
4381	247284	34874
4382	247353	34820
4383	247430	34766
4384	247488	34710
4385	247544	34653
4386	247601	34597
4387	247657	34541
4388	247708	34483
4389	247784	34430
4390	247840	34373
4391	247899	34317
4392	247954	34260
4393	248013	34204
4394	248078	34149
4395	248133	34092
4396	248187	34036
4397	248259	33981
4398	248321	33926
4399	248382	33870
4400	248438	33813
4401	248497	33757
4402	248560	33702
4403	248612	33645
4404	248665	33588
4405	248722	33531
4406	248792	33477
4407	248866	33423
4408	248915	33365
4409	248962	33307
4410	249017	33251
4411	249070	33194
4412	249123	33137
4413	249183	33081
4414	249243	33025
4415	249300	32969
4416	249376	32915
4417	249429	32858
4418	249496	32803
4419	249560	32747
4420	249619	32691
4421	249668	32634
4422	249712	32576
4423	249755	32517
4424	249807	32460
4425	249858	32403
4426	249927	32348
4427	249982	32292
4428	250040	32235
4429	250095	32179
4430	250159	32123
4431	250231	32069
4432	250294	32013
4433	250359	31958
4434	250416	31902
4435	250469	31845
4436	250520	31787
4437	250565	31730
4438	250618	31673
4439	250683	31617
4440	250750	31562
4441	250809	31506
4442	250865	31449
4443	250926	31394
4444	250988	31338
4445	251043	31281
4446	251096	31224
4447	251154	31168
4448	251220	31113
4449	251272	31056
4450	251328	30999
4451	251391	30943
4452	251443	30886
4453	251492	30829
4454	251551	30773
4455	251615	30717
4456	251687	30663
4457	251745	30606
4458	251794	30549
4459	251837	30491
4460	251907	30436
4461	251972	30381
4462	252029	30324
4463	252079	30267
4464	252123	30209
4465	252174	30152
4466	252220	30094
4467	252276	30038
4468	252331	29981
4469	252387	29925
4470	252450	29869
4471	252509	29813
4472	252566	29756
4473	252641	29702
4474	252692	29645
4475	252740	29588
4476	252790	29530
4477	252850	29474
4478	252900	29417
4479	252950	29360
4480	253008	29304
4481	253062	29247
4482	253110	29189
4483	253167	29133
4484	253215	29076
4485	253271	29019
4486	253314	28961
4487	253372	28905
4488	253432	28849
4489	253489	28792
4490	253545	28736
4491	253634	28683
4492	253684	28626
4493	253733	28569
4494	253785	28512
4495	253842	28455
4496	253896	28398
4497	253941	28341
4498	254022	28287
4499	254081	28231
4500	254137	28174
4501	254196	28118
4502	254260	28062
4503	254313	28006
4504	254364	27949
4505	254419	27892
4506	254475	27835
4507	254527	27778
4508	254587	27722
4509	254640	27666
4510	254695	27609
4511	254759	27553
4512	254824	27498
4513	254881	27441
4514	254945	27386
4515	255011	27330
4516	255065	27273
4517	255118	27217
4518	255171	27160
4519	255224	27103
4520	255298	27048
4521	255368	26993
4522	255428	26937
4523	255490	26881
4524	255542	26824
4525	255604	26768
4526	255660	26712
4527	255728	26657
4528	255793	26601
4529	255854	26545
4530	255917	26489
4531	255992	26435
4532	256051	26379
4533	256102	26321
4534	256160	26265
4535	256211	26208
4536	256263	26151
4537	256313	26094
4538	256361	26037
4539	256407	25979
4540	256460	25922
4541	256505	25865
4542	256565	25809
4543	256626	25752
4544	256686	25696
4545	256739	25640
4546	256815	25585
4547	256870	25528
4548	256930	25472
4549	256982	25415
4550	257032	25358
4551	257089	25302
4552	257162	25247
4553	257221	25191
4554	257279	25134
4555	257343	25079
4556	257392	25021
4557	257439	24964
4558	257489	24907
4559	257571	24853
4560	257629	24797
4561	257686	24740
4562	257753	24685
4563	257812	24628
4564	257881	24573
4565	257938	24517
4566	257996	24460
4567	258051	24404
4568	258120	24348
4569	258178	24292
4570	258230	24235
4571	258313	24181
4572	258366	24124
4573	258423	24068
4574	258484	24012
4575	258537	23955
4576	258584	23898
4577	258645	23841
4578	258699	23785
4579	258758	23728
4580	258818	23672
4581	258873	23616
4582	258927	23559
4583	258998	23504
4584	259048	23447
4585	259112	23391
4586	259177	23335
4587	259247	23280
4588	259301	23223
4589	259353	23166
4590	259407	23109
4591	259464	23053
4592	259520	22996
4593	259571	22939
4594	259621	22882
4595	259668	22825
4596	259715	22768
4597	259759	22710
4598	259818	22654
4599	259890	22599
4600	259947	22542
4601	260006	22486
4602	260067	22430
4603	260124	22373
4604	260177	22317
4605	260223	22259
4606	260273	22202
4607	260322	22145
4608	260368	22088
4609	260417	22030
4610	260476	21974
4611	260531	21918
4612	260575	21860
4613	260640	21804
4614	260687	21747
4615	260734	21690
4616	260790	21633
4617	260854	21577
4618	260911	21521
4619	260964	21464
4620	261033	21409
4621	261093	21352
4622	261141	21295
4623	261199	21239
4624	261278	21184
4625	261335	21128
4626	261391	21071
4627	261463	21016
4628	261516	20959
4629	261559	20902
4630	261619	20845
4631	261664	20788
4632	261723	20732
4633	261779	20675
4634	261850	20620
4635	261913	20564
4636	261969	20507
4637	262029	20451
4638	262079	20394
4639	262135	20338
4640	262193	20281
4641	262250	20225
4642	262306	20168
4643	262352	20111
4644	262403	20054
4645	262463	19998
4646	262517	19941
4647	262574	19885
4648	262643	19829
4649	262693	19772
4650	262765	19717
4651	262833	19661
4652	262914	19607
4653	262980	19551
4654	263035	19494
4655	263099	19438
4656	263142	19381
4657	263224	19326
4658	263274	19269
4659	263320	19212
4660	263373	19155
4661	263422	19098
4662	263474	19041
4663	263521	18984
4664	263568	18927
4665	263626	18870
4666	263693	18815
4667	263770	18759
4668	263820	18703
4669	263883	18647
4670	263936	18590
4671	263988	18533
4672	264042	18476
4673	264102	18420
4674	264170	18364
4675	264225	18308
4676	264280	18251
4677	264342	18195
4678	264393	18138
4679	264478	18084
4680	264533	18027
4681	264585	17970
4682	264640	17913
4683	264703	17857
4684	264761	17801
4685	264813	17744
4686	264870	17688
4687	264944	17632
4688	265015	17577
4689	265060	17519
4690	265109	17463
4691	265163	17406
4692	265238	17350
4693	265298	17294
4694	265355	17238
4695	265408	17181
4696	265480	17125
4697	265544	17069
4698	265599	17013
4699	265647	16956
4700	265696	16899
4701	265749	16842
4702	265808	16786
4703	265860	16729
4704	265916	16672
4705	265995	16617
4706	266052	16561
4707	266114	16504
4708	266175	16448
4709	266235	16392
4710	266299	16336
4711	266366	16280
4712	266415	16223
4713	266477	16167
4714	266528	16110
4715	266573	16053
4716	266625	15996
4717	266668	15939
4718	266716	15882
4719	266804	15827
4720	266879	15771
4721	266927	15714
4722	266970	15657
4723	267047	15602
4724	267103	15545
4725	267168	15489
4726	267222	15433
4727	267278	15376
4728	267340	15320
4729	267398	15263
4730	267456	15207
4731	267523	15151
4732	267580	15094
4733	267634	15038
4734	267684	14981
4735	267740	14924
4736	267801	14868
4737	267855	14811
4738	267901	14754
4739	267966	14698
4740	268022	14642
4741	268077	14585
4742	268139	14529
4743	268210	14473
4744	268294	14418
4745	268346	14361
4746	268417	14305
4747	268471	14249
4748	268530	14192
4749	268586	14136
4750	268641	14079
4751	268703	14023
4752	268752	13966
4753	268812	13909
4754	268881	13854
4755	268937	13797
4756	268993	13740
4757	269053	13684
4758	269107	13627
4759	269164	13571
4760	269219	13514
4761	269272	13457
4762	269335	13401
4763	269416	13346
4764	269472	13289
4765	269522	13232
4766	269578	13176
4767	269639	13120
4768	269692	13063
4769	269745	13006
4770	269800	12949
4771	269854	12893
4772	269903	12836
